Local,Trabalho,Título,Autores/Participantes
Multidisciplinar UFRJ-Macaé,4979,IT GIRLS DA CIÊNCIA: RELATO DE EXPERIÊNCIA ACERCA DAS ATIVIDADES DESENVOLVIDAS PELAS ESTUDANTES BOLSISTAS DO CURSO NORMAL DE FORMAÇÃO DE PROFESSORES DO CE LUIZ REID - MACAÉ,"JULIANA MILANEZ,MARIA EDUARDA KUMMER DE BONA,PATRICIA FERNANDA OLIVEIRA DE PAULA,SARA DE DEUS MEDEIROS ASSIS"
Multidisciplinar UFRJ-Macaé,526,A ABORDAGEM DO TEMA DA SAÚDE DO ADOLESCENTE EM TEMPOS DE COVID-19 PARA O PÚBLICO DE ESTUDANTES E PROFISSIONAIS DE ENFERMAGEM: A EXPERIÊNCIA DE EVENTOS ONLINE.,"ANGIE VANESSA MARTINEZ NAVA,BEATRIZ ROLDAN MARCHON,CAMILLA MARCELINO DA SILVA,LAÍZ GONÇALVES CASTILHO,LARA FERNANDES SILVA,POLYANA LOURENÇO PESSANHA,SARA BRANDAO NEVES,TADEU LESSA DA COSTA"
Multidisciplinar UFRJ-Macaé,947,MANEJO DO TRATAMENTO NUTRICIONAL DE PACIENTE COM PORFIRIA: RELATO DE EXPERIÊNCIA SOBRE O ATENDIMENTO NUTRICIONAL ONLINE NO AMBULATÓRIO ECOM.ECOAS DA UNIVERSIDADE FEDERAL DO RIO DE JANEIRO.,"ANGELICA NAKAMURA,ISABELLA NOGUEIRA CANTÃO,JANE CAPELLI,LUÍSA SÁ CRUZ RIBEIRO,LUIZ CARLOS GONÇALVES DA SILVA JÚNIOR,MARIA FERNANDA LARCHER DE ALMEIDA,YASMIN LEMOS"
Multidisciplinar UFRJ-Macaé,1112,"PRIMEIRA RODA DE CONVERSA ""DIALOGANDO SOBRE SAÚDE: SUICÍDIO E A VALORIZAÇÃO DA VIDA"": RELATO DE EXPERIÊNCIA.","CECÍLIA PENA MACÁRIO CONDACK,FERNANDA DA SILVA DOS REIS,GLÁUCIA ALEXANDRE FORMOZO,HELLEN KRISTHIE CORREIA HARO ESTEVES,MARINA DOS SANTOS FERNANDES,SAMANTHA LIMA"
Multidisciplinar UFRJ-Macaé,1132,A PRODUÇÃO BRASILEIRA SOBRE DOENÇAS CRÔNICAS NÃO TRANSMISSÍVEIS E COVID-19: UMA REVISÃO INTEGRATIVA.,"GABRIELA LUCIANO SANTOS,GLÁUCIA ALEXANDRE FORMOZO,HELLEN KRISTHIE CORREIA HARO ESTEVES,LARISSA NAKLHE DA LUZ MORELLO,MARINA DOS SANTOS FERNANDES"
Multidisciplinar UFRJ-Macaé,1167,DESENVOLVIMENTO DE UM GUIA PRÁTICO DE IMPLANTAÇÃO DA ALIMENTAÇÃO ESCOLAR QUILOMBOLA,"CAMILA MOREIRA FONSECA,MARIA LORRANE LOPES CONDE,MARIANA FERNANDES BRITO DE OLIVEIRA,RUTE RAMOS DA SILVA COSTA"
Multidisciplinar UFRJ-Macaé,1195,O QUE É NECESSÁRIO AO PROFESSOR PARA ENSINAR A CRIANÇA SURDA E COM DEFICIÊNCIA AUDITIVA? O USO DA NUVEM DE PALAVRAS EM MINICURSOS REMOTOS DO PROJETO SAUDI NAS ESCOLAS,"ANA CAROLINA SOUZA DA COSTA,FERNANDA,JANE CAPELLI,JOEL INACIO DE SOUZA JUNIOR,LUCIANA VELASCO MEDANI,MARIANA,VIVIAN DE OLIVEIRA SOUSA CORRÊA"
Multidisciplinar UFRJ-Macaé,1518,ESTRATÉGIAS DE EDUCAÇÃO EM SAÚDE RENAL PARA USUÁRIOS DA REDE PÚBLICA DE SAÚDE EM MACAÉ,"******************************,CLAUDIA GUSMãO,GABRIELLE MARQUES DE SOUZA ALVES,JULIANA DOS SANTOS ALBERNAZ,LUCAS LADEIRA,LUCIENNE DA SILVA LARA MORCILLO,MONALLISA AMANDA XIMENES MESQUITA DOS SANTOS,PATRÍCIA BERALDI SANTOS,PAULA LIMA DO CARMO,PEDRO FREITAS PEDRONI,SABRINA GONSALEZ,VICTORIA MONTEIRO PACHECO"
Multidisciplinar UFRJ-Macaé,1579,O DESAFIO DA EXTENSÃO EM TEMPOS DE PANDEMIA: A NEUROCIÊNCIA POR TRÁS DE FILMES DE ENTRETENIMENTO EM REDES SOCIAIS.,"HENRIQUE ROCHA MENDONÇA,HILANACF,ISABELA LOBO"
Multidisciplinar UFRJ-Macaé,4118,ATIVIDADE EXTENSIONISTA DURANTE A PANDEMIA: FERRAMENTA DE COMUNICAÇÃO NA EDUCAÇÃO EM SAÚDE PARA A PREVENÇÃO AO CÂNCER.,"ADELINA KATHLEEN DA SILVA ALMEIDA,ANNA CAROLINA RODRIGUES PINTO,ISIS VANESSA NAZARETH,SABRINA AYD PEREIRA JOSÉ,SABRINA RODRIGUES FERRARI"
Multidisciplinar UFRJ-Macaé,4642,A EXTENSÃO UNIVERSITÁRIA NA PROMOÇÃO DA INTERPROFISSIONALIDADE: UM RELATO DE EXPERIÊNCIA SOBRE O PROGRAMA DE TRIAGEM NEONATAL EM MACAÉ-RJ.,"BIANCA ARAUJO DE ALMEIDA,CíNTIA DE OLIVEIRA SOARES,FERNANDA TELES MORAIS DO NASCIMENTO,ISABELA BARBOZA DA SILVA TAVARES AMARAL,LEILA LEONTINA COUTO,LUANA MONTEIRO,LUIZA LIMA COUTINHO,RAISSA GONÇALVES SILVA,TIAGO OLIVEIRA DE SOUZA"
Multidisciplinar UFRJ-Macaé,5325,DETERMINAÇÃO DE MARCADORES CLÍNICOS E BIOQUÍMICOS COMO FATORES DE RISCO PARA ALTERAÇÕES METABÓLICAS EM PESSOAS VIVENDO COM HIV SOB ASSISTÊNCIA AMBULATORIAL INTEGRAL,"ANA PAULA MEDEIROS MENNA BARRETO,LAIRA MARTINS MONTEIRO,LÍDIA DAMARES DE SOUZA ARAÚJO,LISMEIA RAIMUNDO SOARES,LOHANNA SERRA SANTOS"
Multidisciplinar UFRJ-Macaé,3195,INTERVENÇÕES DE ENFERMAGEM NO ATENDIMENTO SEGURO AO PACIENTE CRÍTICO NA UNIDADE DE EMERGÊNCIA,"GRAZIELE RIBEIRO BITENCOURT,LUANA CAMACHO DE OLIVEIRA,RUTH DE SOUZA"
Multidisciplinar UFRJ-Macaé,3212,A INTERFACE ENTRE ATENÇÃO E EMOÇÃO PARA IMAGENS DE ALIMENTOS: UM ESTUDO DE TEMPO DE REAÇÃO MANUAL.,"GABRIELA DA SILVA CANUTO DE FARIA,ISABELA LOBO,MARIA CLARA COSTA E SOUZA"
Multidisciplinar UFRJ-Macaé,3366,A ENFERMAGEM FORENSE DENTRO DO CONTEXO INVESTIGATIVO,"EVA SANTOS ANDRADE,INÊS LEONEZA DE SOUZA,MARINA DOS SANTOS FERNANDES"
Multidisciplinar UFRJ-Macaé,3420,ESTUDO QUÍMICO BIOMONITORADO PELAS PROPRIEDADES ANTIINFLAMATÓRIA E CICATRIZANTE IN VITRO DO EXTRATO DE KIELMEYERA MEMBRANACEA CASAR,"ISABELLA SANTOS PASSALINE DE CAMPOS,MARLON HEGGDORNE,MICHELLE FRAZãO MUZITANO"
Multidisciplinar UFRJ-Macaé,3532,"AGRICULTURA FAMILIAR, ALIMENTAÇÃO ESCOLAR E COVID-19: PANORAMA DA COMPRA DE GÊNEROS ALIMENTÍCIOS NO ÂMBITO DO PROGRAMA NACIONAL DE ALIMENTAÇÃO ESCOLAR PELOS MUNICÍPIOS DO NORTE FLUMINENSE EM 2020","AMANDA PEREIRA CABRAL,LISLAINE DA SILVA MACHADO BARCELOS,MARINA DE ALMEIDA BRAVO,VANESSA SCHOTTZ"
Multidisciplinar UFRJ-Macaé,3624,CONHECIMENTOS DE ESTUDANTES DE GRADUAÇÃO ACERCA DO PAPILLOMAVIRIDAE,"GLÁUCIA ALEXANDRE FORMOZO,JULIA LOPES CARVALHO DE SOUZA"
Multidisciplinar UFRJ-Macaé,3674,ALEITAMENTO MATERNO: A IMPORTÂNCIA DO COMPARTILHAMENTO DE SABERES NO PRÉ-NATAL DOS MORADORES RIBEIRINHOS,"ANA CLARA RODRIGUES RIBEIRO,BEATRIZ GOMES FARIA,GLAUCIA VALENTE VALADARES,MARIA LUIZA VIEIRA SILVA E PAULA,RAMON SIQUEIRA SILVA DE AZEREDO,THAIS DIAS"
Multidisciplinar UFRJ-Macaé,3682,A INFLUÊNCIA DA ATIVIDADE FÍSICA E ESPORTE NA SAÚDE INTEGRAL DOS RIBEIRINHOS DE MACAÉ,"ANA CLARA RODRIGUES RIBEIRO,BEATRIZ GOMES FARIA,GLAUCIA VALENTE VALADARES,MARIA LUIZA VIEIRA SILVA E PAULA,RAMON SIQUEIRA SILVA DE AZEREDO,THAIS DIAS"
Multidisciplinar UFRJ-Macaé,1015,ÔMEGA 3 EXTRAÍDO DE PEIXES COMERCIALIZADOS NO MERCADO MUNICIPAL DE PEIXES DE MACAÉ/RJ COMO COADJUVANTE NO TRATAMENTO DE DOENÇAS NEURODEGENERATIVAS INFANTIS,"JULIANA LATINI,KÁTIA CALVI LENZI DE ALMEIDA,MARINA MATOS SOUTO,SABRINA HENRIQUIELE DE AZEVEDO DOS SANTOS,STELLA ALVES BENJAMIN,TAINA HENRIQUE GOMES DA SILVA"
Multidisciplinar UFRJ-Macaé,1821,SELETIVIDADE ALIMENTAR E PERFIL DE PESO DE CRIANÇAS COM TRANSTORNO DO ESPECTRO AUTISTA EM USO DE RISPERIDONA,"ALINE,ANA CAROLINA SOUZA DA COSTA,BEATRIZ GRAZIELE THOMAZ ALVES,CARINA DE AQUINO PAES,JANE CAPELLI,LUANA MONTEIRO,LUANNA FARIA ESTEBANEZ,MARIANA FOLLY BRANDAO,NAIARA SPERANDIO"
Multidisciplinar UFRJ-Macaé,2353,CUIDADOS PALIATIVOS NA FORMAÇÃO DE ESTUDANTES DE MEDICINA,"AMANDA GONCALVES JESUS DA SILVA,GUNNAR GLAUCO DE CUNTO CARELLI TAETS,RENATA BORBA DE AMORIM OLIVEIRA,TAÍS CAROLINE DOS SANTOS SILVA"
Multidisciplinar UFRJ-Macaé,3178,ANÁLISE DA RECEPÇÃO DE UMA TIRINHA SOBRE FAKE NEWS E VACINAS PARA COVID-19,"AMERICO DE ARAUJO PASTOR JUNIOR,CAIO SIMãO SANTANA,CAROLINE REIS SANTIAGO PASCHOAL,IARA GARCIA MILLER DE SOUZA,PAULA ALVAREZ ABREU,PEDRO HENRIQUE DAS NEVES ALBERNAZ"
Multidisciplinar UFRJ-Macaé,3662,PADRÃO DE SONO DOS MORADORES RIBEIRINHOS E OS NEXOS COM A SAÚDE INTEGRAL.,"ANA CLARA RODRIGUES RIBEIRO,BEATRIZ GOMES FARIA,GLAUCIA VALENTE VALADARES,MARIA LUIZA VIEIRA SILVA E PAULA,RAMON SIQUEIRA SILVA DE AZEREDO,THAIS DIAS"
Multidisciplinar UFRJ-Macaé,3693,A RELAÇÃO DA UTILIZAÇÃO DE PRÁTICAS NATURAIS PARA O CUIDADO COM A SAÚDE INTEGRAL DA POPULAÇÃO RIBEIRINHA.,"ANA CLARA RODRIGUES RIBEIRO,BEATRIZ GOMES FARIA,GLAUCIA VALENTE VALADARES,MARIA LUIZA VIEIRA SILVA E PAULA,RAMON SIQUEIRA SILVA DE AZEREDO,THAIS DIAS"
Multidisciplinar UFRJ-Macaé,3762,USO DE EYE-TRACKING COMO FERRAMENTA PARA AVALIAÇÃO DO TRANSTORNO DO DÉFICIT DE ATENÇÃO E HIPERATIVIDADE (TDAH),"FILIPE BRAGA DOS SANTOS,JOSUÉ NATÃ SAMPAIO MONTEIRO,LARA SATLER COSMO DE RESENDE,VIVIAN DE OLIVEIRA SOUSA CORRÊA"
Multidisciplinar UFRJ-Macaé,1604,USO DE VÍDEOS COMO INSTRUMENTO DE EDUCAÇÃO EM SAÚDE NA POPULAÇÃO ADOLESCENTE BRASILEIRA,"ANGIE VANESSA MARTINEZ NAVA,BEATRIZ ROLDAN MARCHON,CAMILLA MARCELINO DA SILVA,LAÍZ GONÇALVES CASTILHO,LARA FERNANDES SILVA,POLYANA LOURENÇO PESSANHA,SARA BRANDAO NEVES,TADEU LESSA DA COSTA"
Multidisciplinar UFRJ-Macaé,2026,LÍNGUA TEMPERADA POR COMERES AFRICANOS,"ADRIANA SANTOS SILVA,CéLIA PATRIARCA,LEILA MANHÂES,PAT NICOLAU,RUTE RAMOS DA SILVA COSTA"
Multidisciplinar UFRJ-Macaé,3294,O OLHAR ACADÊMICO NA ADAPTAÇÃO AO TELEATENDIMENTO NUTRICIONAL DE PESSOAS VIVENDO COM HIV/AIDS EM MOMENTO DE PANDEMIA DA COVID- 19: RELATO DE EXPERIÊNCIA DE UM PROJETO DE EXTENSÃO.,"ANA PAULA MEDEIROS MENNA BARRETO,EDUARDA GUIMARÃES DOS SANTOS DE SANTANA,LISMEIA RAIMUNDO SOARES,VALENTINA VERGINIA DA COSTA LOPES,YARA DA SILVA TEODORO RANGEL"
Multidisciplinar UFRJ-Macaé,3548,CRIAÇÃO E DESENVOLVIMENTO DO AMBULATÓRIO VIRTUAL PARA IDOSOS DURANTE A PANDEMIA DA COVID-19: UM RELATO DE EXPERIÊNCIA,"ALICIA DE SOUZA SOARES,CELIA CRISTINA DIOGO FERREIRA,EDUARDA VASCONCELOS DE SOUZA,JULIA DO NASCIMENTO MORAES,MILLENA ALVES FERNANDES,MYLENA DA SILVA DE PAULA,NATHáLIA DA SILVA MARINHO"
Multidisciplinar UFRJ-Macaé,3747,VIAGEM PELO CORPO HUMANO: UMA PROPOSTA DE EXTENSÃO EM MEIO À PANDEMIA DE COVID-19,"FRANCIELLE FERNANDA CRUZ,LARA SATLER COSMO DE RESENDE,VIVIAN DE OLIVEIRA SOUSA CORRÊA"
Multidisciplinar UFRJ-Macaé,5408,COMO MONTAR UM PÔSTER INCLUSIVO: POSSIBILIDADES EXTENSIONISTAS PARA SUPERAR BARREIRAS DA COMUNICAÇÃO COM PESSOAS COM DEFICIÊNCIA (PCD).,"HERCULES RIGONI BOSSATO,PEDRO VICTOR DOS SANTOS MONTEIRO,RENATA DE CARLI ROJAO"
Multidisciplinar UFRJ-Macaé,5713,CAPACITAÇÃO EM GESTÃO DE CUSTOS DE PRODUÇÃO DE BOLOS E TORTAS ARTESANAIS E ELABORAÇÃO DE CARTÃO DE VISITA DIGITAL PARA UMA PRODUTORA DA REGIÃO NORTE FLUMINENSE.,"ANDRESSA ALVES DE OLIVEIRA,BEATRIZ DO NASCIMENTO CORRêA DOS SANTOS,LAÍS BURITI DE BARROS,LUIZ CARLOS GONÇALVES DA SILVA JÚNIOR,NATHALIA MENDES DA COSTA GUIMARAES,PAULA THAIS BARRETO TAVARES,PRISCILA VIEIRA PONTES,THAMIRES SEPULVEDA DO AMARAL"
Multidisciplinar UFRJ-Macaé,6015,RELATO DE EXPERIÊNCIA SOBRE ATIVIDADES DE EXTENSÃO UNIVERSITÁRIA MEDIANTE AO CENÁRIO DE DISTANCIAMENTO SOCIAL.,"ANA CLARA RODRIGUES RIBEIRO,BEATRIZ GOMES FARIA,FRANCIELE MARINS CALAZANS,GLAUCIA VALENTE VALADARES,JOYCE TAVARES MOREIRA,LARA MARTINS DOS SANTOS"
Multidisciplinar UFRJ-Macaé,3225,ADAPTAÇÃO DA OFICINA MUNDO VIRTUAL PARA O FORMATO REMOTO: UMA ESTRATÉGIA PARA ENSINO SOBRE AS MOLÉCULAS DO COTIDIANO DURANTE A PANDEMIA,"CAROLINE REIS SANTIAGO PASCHOAL,DAIANE DE JESUS VIEGAS,IARA GARCIA MILLER DE SOUZA,NATHÁLIA BARBOSA,PAULA ALVAREZ ABREU,PAULA LOHAYNE SILVA"
Multidisciplinar UFRJ-Macaé,4236,INTERAÇÕES ENTRE BIOLOGIA E QUÍMICA NO CONTEXTO DA FORMAÇÃO INICIAL: UM RELATO DE ATIVIDADES REALIZADAS NO PIBID BIOLOGIA MACAÉ,"BEATRIZ DA CRUZ FARIAS,GABRIELA BESSA DE ALMEIDA,MAYCON GRANADOS BELARMINO,TEO BUENO DE ABREU"
Centro de Tecnologia,482,PROJETO ESPAÇO COPPE MIGUEL DE SIMONI,"ALESSANDRO JACOUD PEIXOTO,ERICK ALENCAR SOUZA,KAREN GABRIELA BORGES,THAINÁ BATISTA DE OLIVEIRA"
Centro de Tecnologia,4560,"TECNOLOGIA SOCIAL, AUTOGESTÃO E ASSESSORIA REMOTA NA PRODUÇÃO DE MORADIAS POPULARES","DOMITILA GOMES ALMENTEIRO,FERNANDA PETRUS,JESSICA ALBUQUERQUE CORREA,LUCIANA CORREA DO LAGO,MARCELLA MARIA FERNANDES ALVES,PATRICIA BRANDÃO DE SOUSA,PAULO HENRIQUE BATISTA DOS SANTOS MARTINS"
Centro de Tecnologia,5984,ECOPONTOS MUDA: O CICLO DA MUDA,"JOÃO PEDRO LIMA,RENAN FINAMORE,SOPHIA GERMANO DIAS LUSTOSA,VICTORIA DONALD MOTTA"
Centro de Tecnologia,1181,CONVECÇÃO NATURAL EM CAVIDADE ANULAR HORIZONTAL POROSA COM AQUECIMENTO DIFERENCIADO,"BEATRIZ MACHADO DOS SANTOS,MICHAEL ANTHONY MENDES,SU JIAN"
Centro de Tecnologia,434,DIGESTÃO ANAERÓBIA PARA BIOCOMBUSTÍVEIS AVALIADA POR MINERAÇÃO DE TEXTOS,"FERNANDO GOMES DE SOUZA JUNIOR,WESLEY GARCIA SOARES"
Centro de Tecnologia,1069,O MERCADO DE ETANOL BRASILEIRO: PANORAMA E SIMPLIFICAÇÕES NA CADEIA PRODUTIVA,"RENAN PIMENTA DO AMARAL,ROSEMARIE BRöKER BONE"
Centro de Tecnologia,1322,DESENVOLVIMENTO DE ESTRUTURA INOVADORA PARA SUPORTAR PAINÉIS FOTOVOLTAICOS,"MARCELLY DE ALMEIDA TEIXEIRA,MARTA TAPIA"
Centro de Tecnologia,1997,ESTUDO DA INTEGRAÇÃO DE GERADORES EÓLICOS OFFSHORE COM PLATAFORMAS DE ÓLEO E GÁS,"JOÃO MARCELO AMARAL,RAFAELLA CASTANHEIRA GIMENEZ CAVALCANTI,ROBSON DIAS"
Centro de Tecnologia,2115,"ATIVIDADE ECONÔMICA NO BRASIL E A PANDEMIA DE COVID-19: COMPORTAMENTO DO SETOR DE PETRÓLEO, GÁS E BIOCOMBUSTÍVEIS","ANDRE ASSIS DE SALLES,RENATO BARROS LIMA"
Centro de Tecnologia,2143,FATOS ESTILIZADOS DE VARIÁVEIS REPRESENTATIVAS DOS PREÇOS PRATICADOS NO MERCADO INTERNACIONAL DE ENERGIA RENOVÁVEL E DE PETRÓLEO BRUTO,"ANDRE ASSIS DE SALLES,BERNARDO MILLAN MORGADO,RENATO BARROS LIMA"
Centro de Tecnologia,4054,CAUSALIDADE E COINTEGRAÇÃO ENTRE OS PREÇOS DO PETRÓLEO BRUTO E DE ENERGIAS RENOVÁVEIS NOS MERCADOS INTERNACIONAIS: UM ESTUDO PRELIMINAR,"ANDRE ASSIS DE SALLES,BERNARDO MILLAN MORGADO,RENATO BARROS LIMA"
Centro de Tecnologia,5830,ESTUDO DE ANCORAGEM DE UMA BOIA SUBMERSA PARA GERAÇÃO DE ENERGIA,"FABRÍCIO,LEONARDO ANDRADE"
Centro de Tecnologia,763,SEPARAÇÃO DE FONTES SONORAS POR MÉTODOS DE PROCESSAMENTO DE SINAIS E APRENDIZADO PROFUNDO,"LUIZ WAGNER PEREIRA BISCAINHO,WALLACE COSTA DE ABREU"
Centro de Tecnologia,2145,O SUPORTE DAS IMPRESSORAS 3D NA ÁREA DE SAÚDE: LIMITES E OPORTUNIDADES,"ALINE RAYBOLT,AMANDA FERNANDES XAVIER,FRANCISCO JOSE DE CASTRO MOURA DUARTE,LUIZ ZULMAR GONCALVES LOPES,ROSSANA MARA DA SILVA MOREIRA THIRÉ,THAMYRES CRYSTINE DA COSTA ABREU"
Centro de Tecnologia,2523,REDES NEURAIS PARA A FILTRAGEM ONLINE DE PARTÍCULAS BASEADA EM CALORIMETRIA DE ALTAS ENERGIAS,"JOSé MANOEL DE SEIXAS,NATANAEL NUNES DE MOURA JUNIOR,PEDRO HENRIQUE GRAVE LIMA"
Centro de Tecnologia,2686,O PROCESSO DE ELETRIFICAÇÃO DE FROTAS COMERCIAIS: ESTUDO DE CASO DE FROTAS DE DISTRIBUIDORAS DE ENERGIA ELÉTRICA,"LUIZA MASSENO DE PINHO SANTIAGO LEAL,MAURICIO TIOMNO TOLMASQUIM"
Centro de Tecnologia,3816,MAPEAMENTO DE MATÉRIAS-PRIMAS PARA A BIOECONOMIA NO ESTADO DO RIO DE JANEIRO,"BáRBARA GOMES XAVIER,FLAVIA CHAVES ALVES,LUíSA VIEIRA DA SILVA"
Centro de Tecnologia,68,AMPLIFICADOR OPERACIONAL COM PRODUTO GANHO BANDA E SLEW-RATE COM BAIXA SENSIBILIDADE À VARIAÇÃO DE TEMPERATURA,"FERNANDO BARÚQUI,LUCAS PEROVANI DORMÉA"
Centro de Tecnologia,835,PROJETO DE UM SENSOR DE IMAGEM CMOS PULSADO PARA TECNOLOGIA DE FABRICAÇÃO DE 180 NM,"FERNANDA DUARTE VILELA REIS DE OLIVEIRA,JOSE GABRIEL RODRIGUEZ CARNEIRO GOMES,VICTOR RAPOSO RAVAGLIA DE OLIVEIRA"
Centro de Tecnologia,987,TREINAMENTO DE REDE NEURAL APLICADO À DOENÇA DE CHAGAS,"FABRICIO MOURA,FERNANDA DUARTE VILELA REIS DE OLIVEIRA,JOSE GABRIEL RODRIGUEZ CARNEIRO GOMES"
Centro de Tecnologia,2101,"SISTEMA ACESSÍVEL DE REGISTRO, VISUALIZAÇÃO E ARMAZENAMENTO DE FORÇAS SOBRE UMA ALAVANCA PARA A PROPULSÃO DE UMA CADEIRA DE RODAS.","BRUNO NASSER RODRIGUES,KRISTY ALEJANDRA GODOY JAIMES,LUCIANO MENEGALDO"
Centro de Tecnologia,3876,REDES NEURAIS ADVERSARIAIS PARA A TRIAGEM DE PACIENTES COM TUBERCULOSE USANDO A RADIOGRAFIA DE TÓRAX,"ANETE TRAJMAN,GUILHERME SANTANA DIONISIO,JOAO VICTOR DA FONSECA PINTO,JOSé MANOEL DE SEIXAS"
Centro de Tecnologia,4461,REDES NEURAIS SIAMESAS PARA A AVALIAÇÃO DE RADIOGRAFIAS DE TÓRAX,"ANETE TRAJMAN,JOSé MANOEL DE SEIXAS,LEONARDO DE ALMEIDA SILVA DE ANDRADE,PHILIPP GASPAR"
Centro de Tecnologia,5422,ESPECTROFOTÔMETRO EM DISPOSITIVO DE MICROFLUÍDICA PARA CULTIVO E MONITORAMENTO DE CULTURAS MICROBIANAS ESPACIAIS EM NANOSSATÉLITES CUBESAT,"ANITA FERREIRA DO VALLE,CAROLINA NIKLAUS MOREIRA DA ROCHA RODRIGUES,CLAUDIO MICELI DE FARIAS,IAGOR LIBIANNO GONCALVES CRIVELLARI,ÍCARO SOL SALGADO SILVA,JONAS MENDONÇA LIMA DEGRAVE,MANUELLA ANDRADE DE OLIVEIRA,NAIANE NEGRI,OTTO CORRêA ROTUNNO FILHO"
Centro de Tecnologia,5483,UM COMITÊ DE REDES NEURAIS ESPECIALISTAS PARA APOIAR A TRIAGEM DE PACIENTES COM TUBERCULOSE E BASEADA EM RADIOGRAFIAS DO TÓRAX,"ANETE TRAJMAN,DANTON DIEGO FERREIRA,DIEGO RODRIGUES DE SOUZA,DOUGLAS FRANCISCO MACIEL,JOSé MANOEL DE SEIXAS"
Centro de Tecnologia,267,UTILIZAÇÃO DE PEROXIMONOSSULFATO DE POTÁSSIO COM PARTÍCULAS DE FERRO ELEMENTAR NA DEGRADAÇÃO DE CORANTE REATIVO RED 243,"EDUARDO ALCANTARA SOARES QUEIROZ,FELIPE SANTOS,LIDIA YOKOYAMA"
Centro de Tecnologia,1207,O USO DE MÍDIAS SOCIAIS COMO FERRAMENTA DE DIVULGAÇÃO DE POLÍTICAS PÚBLICAS AMBIENTAIS E URBANAS,"GIOVANNA CAVALCANTI DE CARVALHO,MONICA PERTEL"
Centro de Tecnologia,1878,APLICAÇÃO DA METODOLOGIA DE AVALIAÇÃO DO CICLO DE VIDA (ACV) PARA O ESTUDO DE ARGAMASSAS DE TERRA ESTABILIZADAS,"GIULIA,LUCAS ROSSE CALDAS,PATRICIA BRANDÃO DE SOUSA,RAYANE DE LIMA MOURA PAIVA,ROMILDO DIAS TOLEDO FILHO"
Centro de Tecnologia,1984,COMPARAÇÃO DO POTENCIAL POLUIDOR DOS LIXIVIADOS PROVENIENTES DO ATERRO SANITÁRIO DE SEROPÉDICA-RJ E DO ATERRO CONTROLADO DE GERICINÓ-RJ UTILIZANDO ENSAIOS DE ECOTOXICIDADE COM O MICROCRUSTÁCEO ARTEMIA SALINA COMO ORGANISMO-TESTE,"ALYNE MORAES COSTA,DIOGO JOSÉ MENEZES DE AZEVEDO,JUACYARA C. CAMPOS,SARAH DARIO ALVES DAFLON"
Centro de Tecnologia,3354,APLICAÇÃO DA CARTILHA EDUCACIONAL DE SEGREGAÇÃO DE EFLUENTES EM LABORATÓRIOS DO DPO-EQ- UFRJ,"ERIKA CHRISTINA ASHTON NUNES CHRISMAN,GABRIEL PEREIRA DE MACEDO,GEORGIA DE MOURA VERAS,MARCELO OLIVEIRA QUEIROZ DE ALMEIDA,MARIA VITóRIA DE SOUZA CUCONATO"
Centro de Tecnologia,3492,REMOÇÃO DE MATÉRIA ORGÂNICA E DE NITROGÊNIO EM SISTEMA COMBINADO DE MBBR DE ALTA CARGA E BIOFILTRO,"FERNANDA RABELLO TANNURE GONZALEZ,ISAMARA CRISTINA OLIVEIRA NOGUEIRA,JOãO PAULO BASSIN,NICOLY DAL SANTO SVIERZOSKI"
Centro de Tecnologia,4504,MANEJO DE LABORATÓRIOS VIVOS DE AGROECOLOGIA E PERMACULTURA DO PROJETO MUDA NO PERÍODO PANDÊMICO.,"CLARA RIBEIRO,GUSTAVO CARVALHAES XAVIER MARTINS PONTUAL MACHADO,HELEN FERREIRA DO NASCIMENTO,HELOISA TEIXEIRA FIRMO,JOAO VITOR MENDES MARQUES DE OLIVEIRA,LAíLA IGLESIAS,LORRAINE GARCIA SILVA DOS SANTOS,LUCAS MARQUES DE PAULO,LUIZA SILVA ANSELMINI,PAULA FERNANDES DE BRITO,YURI AIUBE"
Centro de Tecnologia,5172,ANÁLISE DA QUALIDADE DOS CORPOS D’ÁGUA DO BLOCO 4 DO LEILÃO DA CEDAE,"ANDREY SERAPHIM GUILHERME,CLAUDIA DO ROSARIO VAZ MORGADO,EDUARDO MACHADO PEREIRA,ELISA MARIA MANO ESTEVES,LUIZ FELIPE MONTEIRO ARRUDA,RAÍSSA ANDRÉ DE ARAUJO"
Centro de Tecnologia,2,AVALIAÇÃO DA INFLUÊNCIA DA PRESSÃO NA ESTABILIDADE DE SISTEMAS MODELO DE ASFALTENOS C5I E C7I,"DANIEL REZENDE DA SILVA,ELIZABETE LUCAS,JOÃO PEDRO DIAS CAPUCHINHO"
Centro de Tecnologia,5,SÍNTESE E CARACTERIZAÇÃO DE COPOLÍMEROS À BASE DE ACRILAMIDA-ÁCIDO MALEICO E ACRILAMIDA-VINIL 2 SULFONATO DE SÓDIO COMO POTENCIAIS ADITIVOS INIBIDORES DE INCRUSTAÇÃO INORGÂNICA NA INDÚSTRIA DO PETRÓLEO,"ELIZABETE LUCAS,GUSTAVO DE GUSMÃO CELESTINO,LUISE DA SILVA SANTOS DE OLIVEIRA,MARCELE DE CARVALHO DOS SANTOS"
